id,Data,Pais,Estado,Setor_Industrial,Nivel_Acidente,Nivel_Acidente_Potencial,Genero,Tipo_Trabalhador,Risco_Critico,Descricao
374,2017-04-25 00:00:00,Brasil,São Paulo,Mineração,IV - Alto,IV - Alto,Homem,Funcionário,Prensado,"Realizar a limpeza do material (Mineral) que se acumula entre a chapa de aço e a base de concreto sobre a qual ela assenta; Conforme mostra a fotografia (espessura da chapa de aço = 1/2 pol.), para completar esta limpeza, os operários decidem soldar na chapa de aço um suporte tipo ilhó e na outra extremidade como ponto fixo e fixação de um pino helicoidal (suporte), de forma a levantar a chapa com o auxílio de uma chave e retirar todo o material acumulado. No instante em que puxavam a corrente da tecla, o ferido estava com a mão esquerda apoiada na parede de concreto (linha de fogo), produto da tensão exercida pelo tecle, o parafuso helicoidal quebra e a corrente bate no dedo indicador gerando a lesão. No momento do acidente, o vítima do acidente utilizava todos os seus EPPs, inclusive as luvas."
375,2017-04-24 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,V - Muito Alto,Homem,Funcionário,Outros,"Nas circunstâncias que o Sr. Efraín OSORIO FELIX - Mina 2ª. Ele entrou no interior do Pocket 2 no nível 2865 (Antes de -1205). Acionou a pistola de ar comprimido que está instalada na parte inferior da estrutura com um bocal que comunica o pulmão de ar com a parte interna da bolsa, projetando um violento fluxo de ar que sopra a perna esquerda do trabalhador e gera um atordoamento pelo ruído produzido."
376,2017-04-28 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Funcionário,Outros,"O funcionário relata que realizava suas atividades rotineiras na área de Fundição quando foi necessário encaixar os últimos lingotes de ZAMAC de uma das embalagens. Nesse momento, o lingote escorregou e bateu na parte de trás do pé direito, causando dor. O calçado de segurança utilizado pelo funcionário possui biqueira de aço e protetor de metatarso."
377,2017-04-29 00:00:00,EUA,Texas,Mineração,II - Baixo,III - Médio,Homem,Funcionário,Ferramentas manuais,O funcionário utilizou uma alavanca para retirar o anel de vedação do pneu dianteiro da carregadeira de rodas (LHD 05) quando a alavanca se soltou do fulcro no anel e pressionou o dedo anular esquerdo contra a carcaça da carregadeira causando traumatismo na ponta do referido dedo.
378,2017-04-30 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Funcionário,Outros,"O funcionário relata que realizava suas atividades rotineiras na área de Eletrólise quando, ao tentar posicionar uma das folhas catódicas no cavalete, bateu em sua manga e causou um corte na mesma e superficialmente na mão esquerda."
379,2017-05-05 00:00:00,EUA,Texas,Mineração,I - Muito Baixo,II - Baixo,Homem,Terceiro (Remoto),Outros,"O funcionário estava empenhado em ajustar formas metálicas por meio de uma corda e, ao atingir a forma, o cabo da corda atingiu a linha de vida, projetando sua mão na estrutura metálica da forma, causando uma lesão superficial no dedo anular da mão direita."
380,2017-05-06 00:00:00,Brasil,São Paulo,Mineração,III - Médio,IV - Alto,Homem,Terceiro,Ferramentas manuais,"Nas circunstâncias em que a equipe estava realizando a rima de espeleologia HW, o tubo HW de 1,5 m foi suspenso a aproximadamente 5 cm do chão, o auxiliar colocou a chave stilson nº 36 no tubo HW para encaixar o tubo a uma altura de 10 cm da base do suporte da haste, que o operador aciona o mandril para deslizar este para trás, fazendo com que o tubo deslize fazendo com que a ponta do quarto dedo da mão direita do assistente fique presa entre a chave stilson e a base do suporte da haste. No momento do evento o colaborador utilizou todos os seus Epps."
381,2017-05-06 00:00:00,EUA,Arizona,Mineração,IV - Alto,V - Muito Alto,Homem,Funcionário,Projeção,Os colaboradores Márcio e Sérgio realizaram a atividade de desobstrução da tubulação da bomba FZ1.031.4 e durante a retirada dos parafusos da flange do carretel de sucção houve projeção de polpa sobre eles causando ferimentos.
382,2017-05-06 00:00:00,EUA,Arizona,Mineração,II - Baixo,V - Muito Alto,Homem,Funcionário,Projeção,Os colaboradores Márcio e Sérgio realizaram a atividade de desobstrução da tubulação da bomba FZ1.031.4 e durante a retirada dos parafusos da flange do carretel de sucção houve projeção de polpa sobre eles causando ferimentos.
383,2017-05-10 00:00:00,Brasil,Rio de Janeiro,Mineração,V - Muito Alto,V - Muito Alto,Homem,Terceiro,Queda,"Ao realizar a fundição de concreto projetado para resane no Cruise 791 Nv. 1940 às 14h50 aproximadamente, o operador se posicionou no lado esquerdo do equipamento e iniciou a liberação de 02 metros cúbicos, nesse momento decidiu paralisar a tarefa por alguns minutos devido a um vazamento de água na caixa de teto que não permitiu a aderência do concreto projetado à rocha (fixação). Ao reiniciar o lançamento do concreto projetado o operador que estava do lado esquerdo deslocou-se para o lado direito do equipamento, enquanto o auxiliar e o operador mixkret ao constatarem que não havia bombeamento foram verificar o ocorrido e ao retornarem perceberam que o operador não estava, então presumem que ele havia caído pela chaminé, abandonaram o trabalho para pedir ajuda imediatamente. São acionadas a brigada de atendimento a emergências e o serviço médico, que verificam o falecimento do colaborador. A investigação do acidente começa."
384,2017-05-16 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,III - Médio,Mulher,Terceiro (Remoto),Corte,"A empregada manuseava uma pipeta para preparo de amostra para análise química, ao tentar colocá-la na pêra de três vias, a pipeta quebrou causando um corte superficial em sua mão direita."
385,2017-05-16 00:00:00,Brasil,Minas Gerais,Mineração,IV - Alto,IV - Alto,Homem,Funcionário,Outros,"Na área de máquinas operatrizes da Maestranza o mecânico (ferido) estava operando a furadeira de bancada perfurando uma jaqueta metálica de 25"" x 26"" x 3/4"" (forro) para instalar no Skip; neste momento estava acompanhado pelo mecânico Albino que manipulava a jaqueta e direcionava as manobras no lado direito da furadeira. Sr. Albino manda ele parar a furadeira para verificar a profundidade da furadeira, Luis levanta o Mandril e Albino puxa o ferro e verifica se está tudo bem e comunica que reiniciarão a perfuração dos demais furos naquele momento, a vítima sem motivo aparente cruza o braço esquerdo com a furadeira colocada e é pego pela furadeira em sua roupa de trabalho causando o ferimento descrito."
386,2017-05-16 00:00:00,EUA,Colorado,Outros,I - Muito Baixo,I - Muito Baixo,Homem,Funcionário,Outros,"O funcionário, ao passar pela esquina da porta de entrada por não ver o virdro, apresentou um leve inchaço na região frontal devido ao fechamento da porta de vidro."
387,2017-05-17 00:00:00,EUA,Arizona,Mineração,I - Muito Baixo,I - Muito Baixo,Homem,Funcionário,Corte,"ATIVIDADE: manutenção no scaller 07 - cilindro de extensão do braço do rompedor LOCAL: mina subterrânea (nível 316) Durante a retirada do cilindro do braço do scaller, ao soltar o pino de fixação o cilindro “desceu” e esbarrou na ferramenta utilizada para pressionar a mão entre a ferramenta e a estrutura do equipamento."
388,2017-05-18 00:00:00,Brasil,Bahia,Metalurgia,IV - Alto,IV - Alto,Homem,Terceiro,Prensado,"Sendo 10h20 do dia 18/05/2017; Ao final da limpeza do caminhão concentrado, o motorista é orientado a fechar o portão; Naquele momento, o Sr. Carlos que estava na traseira do veículo, relatou ter uma lesão na mão esquerda. Ele é transferido para o centro médico para atendimento e posterior evacuação para a clínica."
389,2017-05-19 00:00:00,Brasil,Bahia,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Funcionário,Projeção,"Às 04h00 do dia 19/05/17, o mecânico plantonista do setor 40 Antonio é observado em atividade de retirada check out do POM D071, neste momento é impactado por uma polpa da linha de descarga presa, causando irritação na região direita do pescoço e orelha. O mecânico é encaminhado ao centro médico para avaliação."
390,2017-05-23 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Projeção de fragmentos,"Nos momentos em que os 02 colaboradores realizavam a inspeção da correia transportadora nº 3 a partir da polia traseira quando estavam na altura da carga polímero nº 372, o colaborador Maslucan ouviu um ruído onde nota que a correia estava se movendo em direção à polia traseira, fragmentos minerais de 4"" são projetados em direção ao acesso da rampa impactando os 2 colaboradores, sendo evacuados para o posto médico."
391,2017-05-23 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Outros,"Nas circunstâncias em que o trabalhador caminhava pela reta do nível 2790, pisou em uma pedra de aproximadamente 10 cm x 5 cm, dobrando o tornozelo direito, o que causou a lesão descrita. Após o ocorrido, o trabalhador decidiu não comunicar o acidente por não sentir dores, às 15h30. aproximadamente, ele começa a sentir desconforto ao caminhar e leves dores progressivas no tornozelo, momento em que comunica o ocorrido."
392,2017-05-30 00:00:00,EUA,Colorado,Outros,I - Muito Baixo,II - Baixo,Mulher,Funcionário,Outros,"Ao entrar no prédio, a empregada escorregou e caiu logo atrás da porta automática, em frente ao tapete de entrada. O chão estava molhado e escorregadio."
393,2017-06-04 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,IV - Alto,Homem,Funcionário,Outros,Funcionário relata que ao tentar destravar uma folha catódica com a escavadeira o mesmo não percebeu que a lâmina foi pressionada de forma que o cabo se projetou e atingiu seu rosto.
394,2017-06-09 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Projeção,"No Nível 2930 na câmara do fio-guia, durante a atividade de preparação da mistura para o shocrete o trabalhador realiza o esvaziamento de um saco de cimento em direção a um balde para completar a dosagem, nesse momento o pó gerado pelo cimento entra pela parte inferior das lentes para o olho esquerdo causando irritação."
395,2017-06-09 00:00:00,Brasil,Bahia,Metalurgia,I - Muito Baixo,III - Médio,Homem,Terceiro,Queda,"O Sr. Emerson estava transportando bandejas; ao subir a escada que dá acesso à antiga sala de jantar e encontrar-se no último degrau, escorrega e cai no chão; apoiando o corpo para frente, sofrendo golpes no joelho direito com o chão, bem como no nariz com as bandejas metálicas que carregava, causando corte no nariz e ematoma no joelho."
396,2017-06-11 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,II - Baixo,Homem,Terceiro,Outros,"Nas circunstâncias em que o trabalhador preparou alimentos na panela elétrica, ao não garantir que a tampa caísse sobre sua cabeça causando a lesão descrita."
397,2017-06-11 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,II - Baixo,Homem,Funcionário,Prensado,"Nas circunstâncias em que o trabalhador e dois sócios colocavam uma bomba assassina no cesto de uma equipa de Manitou, a bomba atinge o dedo indicador da mão direita contra o cesto."
398,2017-06-11 00:00:00,Brasil,Bahia,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Terceiro,Corte,"Aprox. Às 18h40, o Sr. Luis da equipe de manutenção de equipamentos móveis, ajustou um parafuso do carregador frontal J005A, momento em que seu rosto é impactado pela chave utilizada para esta atividade, produzindo um leve corte na superfície do rosto. Ele é transferido para o serviço médico, atendido e cadastrado."
399,2017-06-11 00:00:00,Brasil,São Paulo,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Outros,"Nas circunstâncias em que o condutor do camião de matrícula W5K-915 da E.E. IMPROMEC, se deslocou da fábrica garit Chicrin para a Nv.3420, após entrar numa mina interna na zona de Santa onde a 200 m. aprox. do antigo refeitório, para o veículo e informa ao copiloto que não pode mais dirigir, por isso desliga o veículo e ao tentar descer da van perde o equilíbrio e cai no próprio assento, queixando-se de dores intensas na região lombar, citando dores por esforço excessivo devido à atividade rotineira (evacuação de óleo residual e cilindros de resíduos sólidos) que realizavam anteriormente. O colaborador no momento do evento utilizou o EPPS correspondente."
400,2017-06-14 00:00:00,EUA,Texas,Mineração,III - Médio,IV - Alto,Homem,Terceiro (Remoto),Prensado,"O funcionário realizou inserção e ajuste da junta no flange cego de uma tubulação de 54”, quando uma das cunhas se deslocou, provocando movimento no flange, fazendo com que o 3º e 4º dedos da mão esquerda fossem pressionados."
401,2017-06-15 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,IV - Alto,Homem,Funcionário,Projeção,"O comboio da locomotiva 15 operada pelo Sr. Tito está localizado na moega OP2 posicionando o 1º carro sob a moega, o auxiliar não observa nada fora do normal (carga seca não há presença de água) e aciona a calha, para isso, o módulo hidráulico da moega é ligado e com os controles movimenta levemente a manivela da moega e um fluxo intempestivo de água e lama espirra o operador gerando o ferimento descrito, além disso o colaborador estava a 7 metros do linha de fogo"
402,2017-06-17 00:00:00,Brasil,Minas Gerais,Mineração,II - Baixo,IV - Alto,Homem,Terceiro,Projeção,"Quando o aditivo Master foi retirado da placa AFO-755 em direção à equipe de lançamento nº 26, o colaborador Bonifácio (assistente do robô) no momento em que recebeu o vazio do balde do operador Enoc sente que deixa cair uma gota de aditivo no olho direito, sentindo uma sensação de queimação, então imediatamente vai lavar o olho afetado nos olhos da equipe, em seguida o colaborador é evacuado para o NATCLAR. No momento do acidente, o funcionário usava óculos, mas não os utilizava corretamente."
